"","precision","sensitivity","fmeasure","NPV","specificity","X6","X7","fp_errors","fn_errors","pr_errors"
"22",0.03,0.993859649122807,0.858333333333333,0.596491228070175,0.178947368421053,0.275303643724696,0.97982456140351,0.706228729719034,0.000858725761772856,0.707087455480807
"23",0.87745483110762,0.339805825242718,0.184210526315789,0.238907849829352,0.940350877192982,0.873675631621842,0.25,0.0513072154069384,0.092327907146507,0.143635122553445
"24",0.0105263157894737,0.0202020202020202,0.994736842105263,0.857791225416036,0.475524475524476,0.357894736842105,0.408408408408408,0.451127819548872,0.137024379129642,0.588152198678515
"25",0.93421052631579,0.897219882055602,0.617647058823529,0.331578947368421,0.431506849315068,0.96578947368421,0.89657980456026,0.488989597280873,0.0143737608553819,0.503363358136255
"26",0.448275862068966,0.068421052631579,0.118721461187215,0.985964912280702,0.863950807071484,0.522842639593909,0.542105263157895,0.117022764443777,0.130280965571824,0.247303730015601
"27",0.532299741602067,0.917543859649123,0.923212709620477,0.5,0.0105263157894737,0.0206185567010309,0.998245614035088,0.851096161456272,0.0115314602295212,0.862627621685793
"28",0.858220211161388,0.5625,0.0473684210526316,0.087378640776699,0.993859649122807,0.862252663622527,0.5,0.00528162511542015,0.0611842105263158,0.0664658356417359
"29",0.0105263157894737,0.0206185567010309,0.998245614035088,0.858220211161388,0.413793103448276,0.126315789473684,0.193548387096774,0.504226082447498,0.136966126656848,0.641192209104346
"30",0.970175438596491,0.869496855345912,0.644736842105263,0.257894736842105,0.368421052631579,0.976315789473684,0.88755980861244,0.543252869014642,0.0182508157185416,0.561503684733184
"31",0.469565217391304,0.284210526315789,0.354098360655738,0.946491228070175,0.888065843621399,0.536842105263158,0.268421052631579,0.0962802066895634,0.100102888800950,0.196383095490513
"32",0.357894736842105,0.96140350877193,0.88744939271255,0.492063492063492,0.326315789473684,0.392405063291139,0.943859649122807,0.579469726948951,0.00539770478828651,0.584867431737238
"33",0.893687707641196,0.3,0.0157894736842105,0.03,0.993859649122807,0.858333333333333,0.5,0.00528162511542015,0.0978947368421052,0.103176361957525
"34",0.0842105263157895,0.144144144144144,0.985964912280702,0.865947611710324,0.539772727272727,0.5,0.519125683060109,0.395864661654135,0.119691119691120,0.515555781345255
"35",0.928947368421053,0.917677642980936,0.5,0.0105263157894737,0.0206185567010309,0.998245614035088,0.858220211161388,0.84241531664212,0.0115127506808616,0.853928067322982
"36",0.590361445783133,0.257894736842105,0.358974358974359,0.970175438596491,0.886928628708901,0.614583333333333,0.310526315789474,0.0972583825240728,0.103783142065691,0.201041524589763
"37",0.412587412587413,0.967543859649123,0.89384116693679,0.25,0.00526315789473684,0.0103092783505155,0.997368421052632,0.855623268698061,0.00453897902651365,0.860162247724575
"38",0.857466063348416,0.571428571428571,0.252631578947368,0.35036496350365,0.968421052631579,0.886035313001605,0.451923076923077,0.0271626434507321,0.0599355531686359,0.087098196619368
"39",0.247368421052632,0.319727891156463,0.95,0.883360522022839,0.5,0.0105263157894737,0.0206185567010309,0.430075187969925,0.0951357986803744,0.525210986650299
"40",0.998245614035088,0.858220211161388,0.2,0.00526315789473684,0.0102564102564103,0.996491228070175,0.857358490566038,0.851328320802005,0.0198278501684074,0.871156170970413
"41",0.439024390243902,0.378947368421053,0.406779661016949,0.919298245614035,0.898799313893654,0.511627906976744,0.347368421052632,0.0870478081997446,0.0868539770478828,0.173901785247627
"42",0.413793103448276,0.944736842105263,0.896752706078268,0.486842105263158,0.194736842105263,0.278195488721804,0.96578947368421,0.692647407993668,0.00772853185595567,0.700375939849624
"43",0.87799043062201,0.4,0.0315789473684211,0.0585365853658537,0.992105263157895,0.860076045627376,0.516129032258065,0.00679066086268304,0.0839097744360902,0.0907004352987733
"44",0.0842105263157895,0.144796380090498,0.986842105263158,0.866050808314088,0.0666666666666667,0.00526315789473684,0.0097560975609756,0.80280701754386,0.119599904739224,0.922406922283083
"45",0.987719298245614,0.856273764258555,0.5625,0.0947368421052632,0.162162162162162,0.987719298245614,0.86748844375963,0.720666531192847,0.0201000600360216,0.740766591228869
"46",0.377777777777778,0.0894736842105263,0.144680851063830,0.975438596491228,0.865369649805448,0.559006211180124,0.473684210526316,0.115802346332758,0.127336762960032,0.243139109292790
"47",0.512820512820513,0.937719298245614,0.914456800684346,0.45,0.378947368421053,0.411428571428571,0.92280701754386,0.534198654531065,0.00870993272655322,0.542908587257618
"48",0.899145299145299,0.325581395348837,0.147368421052632,0.202898550724638,0.949122807017544,0.869774919614148,0.617886178861789,0.043762036670624,0.0943171883196363,0.138079224990260
"49",0.4,0.485623003194888,0.958771929824561,0.905550952775476,0.494117647058824,0.442105263157895,0.466666666666667,0.435134896063689,0.071935429628384,0.507070325692073
"50",0.924561403508772,0.908620689655172,0.443478260869565,0.268421052631579,0.334426229508197,0.943859649122807,0.88559670781893,0.572493528904228,0.0127793621985999,0.585272891102828
"51",1,0,0,0.999122807017544,0.857035364936042,0.417322834645669,0.278947368421053,0.122971084596367,0.139849624060150,0.262820708656517
"52",0.334384858044164,0.935087719298246,0.886118038237739,0.522727272727273,0.484210526315789,0.502732240437158,0.926315789473684,0.443656509695291,0.0090779580530273,0.452734467748318
"53",0.915077989601387,0.503030303030303,0.436842105263158,0.467605633802817,0.928070175438596,0.908154506437768,0.366863905325444,0.0618704656377787,0.069501025290499,0.131371490928278
"54",0.326315789473684,0.345403899721448,0.906140350877193,0.88975021533161,0.473214285714286,0.278947368421053,0.350993377483444,0.453114930182599,0.091545018535196,0.544659948717795
"55",0.948245614035088,0.88752052545156,0.441441441441441,0.257894736842105,0.325581395348837,0.94561403508772,0.884331419196062,0.580101416331527,0.0157302122300826,0.595831628561609
"56",0.496503496503497,0.373684210526316,0.426426426426426,0.936842105263158,0.899747262005055,0.463414634146341,0.2,0.0862324302753514,0.087590027700831,0.173822457976182
