"","X","precision","recall","fmeasure","num_annotations","num_voters","num_workers","dist","dist_cluster"
"10129",10129,0.958823529411765,0.890710382513661,0.923512747875354,170,1,6,0.01,0.007
"10130",10130,0.941176470588235,0.87431693989071,0.906515580736544,170,1,6,0.01,0.007
"10131",10131,0.960526315789474,0.797814207650273,0.871641791044776,152,1,6,0.01,0.007
"10132",10132,0.923076923076923,0.78688524590164,0.849557522123894,156,1,6,0.01,0.007
"10133",10133,0.921787709497207,0.901639344262295,0.911602209944751,179,1,6,0.01,0.007
"10134",10134,0.94,0.770491803278688,0.846846846846847,150,1,6,0.01,0.007
"10135",10135,0.969325153374233,0.863387978142076,0.913294797687861,163,1,6,0.01,0.007
"10136",10136,0.933734939759036,0.846994535519126,0.888252148997135,166,1,6,0.01,0.007
"10137",10137,0.927631578947368,0.770491803278688,0.84179104477612,152,1,6,0.01,0.007
"10138",10138,0.898876404494382,0.87431693989071,0.886426592797784,178,1,6,0.01,0.007
"10139",10139,0.947976878612717,0.896174863387978,0.921348314606742,173,1,6,0.01,0.007
"10140",10140,0.95625,0.836065573770492,0.892128279883382,160,1,6,0.01,0.007
"10141",10141,0.913793103448276,0.868852459016393,0.890756302521008,174,1,6,0.01,0.007
"10142",10142,0.945454545454545,0.852459016393443,0.896551724137931,165,1,6,0.01,0.007
"10143",10143,0.935897435897436,0.797814207650273,0.861356932153392,156,1,6,0.01,0.007
"10144",10144,0.923976608187134,0.863387978142076,0.892655367231638,171,1,6,0.01,0.007
"10145",10145,0.957575757575758,0.863387978142076,0.908045977011494,165,1,6,0.01,0.007
"10146",10146,0.943396226415094,0.819672131147541,0.87719298245614,159,1,6,0.01,0.007
"10147",10147,0.93918918918919,0.759562841530055,0.83987915407855,148,1,6,0.01,0.007
"5918",5918,0.96969696969697,0.87431693989071,0.919540229885057,165,2,8,0.01,0.005
"5919",5919,0.940119760479042,0.85792349726776,0.897142857142857,167,2,8,0.01,0.005
"5920",5920,0.96103896103896,0.808743169398907,0.87833827893175,154,2,8,0.01,0.005
"5921",5921,0.961783439490446,0.825136612021858,0.888235294117647,157,2,8,0.01,0.005
"5922",5922,0.955414012738854,0.819672131147541,0.88235294117647,157,2,8,0.01,0.005
"5923",5923,0.953757225433526,0.901639344262295,0.926966292134832,173,2,8,0.01,0.005
"5924",5924,0.95483870967742,0.808743169398907,0.875739644970414,155,2,8,0.01,0.005
"5925",5925,0.974683544303797,0.841530054644809,0.903225806451613,158,2,8,0.01,0.005
"5926",5926,0.942528735632184,0.896174863387978,0.9187675070028,174,2,8,0.01,0.005
"5927",5927,0.953020134228188,0.775956284153005,0.855421686746988,149,2,8,0.01,0.005
"5928",5928,0.960526315789474,0.797814207650273,0.871641791044776,152,2,8,0.01,0.005
"5929",5929,0.95945945945946,0.775956284153005,0.858006042296072,148,2,8,0.01,0.005
"5930",5930,0.95483870967742,0.808743169398907,0.875739644970414,155,2,8,0.01,0.005
"5931",5931,0.953020134228188,0.775956284153005,0.855421686746988,149,2,8,0.01,0.005
"5932",5932,0.960526315789474,0.797814207650273,0.871641791044776,152,2,8,0.01,0.005
"5933",5933,0.957055214723926,0.852459016393443,0.901734104046243,163,2,8,0.01,0.005
"5934",5934,0.961783439490446,0.825136612021858,0.888235294117647,157,2,8,0.01,0.005
"5935",5935,0.96319018404908,0.85792349726776,0.907514450867052,163,2,8,0.01,0.005
"5936",5936,0.962264150943396,0.836065573770492,0.894736842105263,159,2,8,0.01,0.005
"5937",5937,0.986486486486487,0.797814207650273,0.882175226586103,148,2,8,0.01,0.005
"5938",5938,0.975,0.852459016393443,0.909620991253644,160,2,8,0.01,0.005
"5939",5939,0.968152866242038,0.830601092896175,0.894117647058824,157,2,8,0.01,0.005
"5940",5940,0.96341463414634,0.863387978142076,0.910662824207493,164,2,8,0.01,0.005
"5941",5941,0.96969696969697,0.87431693989071,0.919540229885057,165,2,8,0.01,0.005
"5942",5942,0.953333333333333,0.781420765027322,0.85885885885886,150,2,8,0.01,0.005
"5943",5943,0.94701986754967,0.781420765027322,0.8562874251497,151,2,8,0.01,0.005
"5944",5944,0.935672514619883,0.87431693989071,0.903954802259887,171,2,8,0.01,0.005
"5945",5945,0.960526315789474,0.797814207650273,0.871641791044776,152,2,8,0.01,0.005
"5946",5946,0.97560975609756,0.87431693989071,0.922190201729107,164,2,8,0.01,0.005
"5947",5947,0.980891719745223,0.841530054644809,0.905882352941176,157,2,8,0.01,0.005
"5948",5948,0.97080291970803,0.726775956284153,0.83125,137,2,8,0.01,0.005
"5949",5949,0.973856209150327,0.814207650273224,0.886904761904762,153,2,8,0.01,0.005
"5950",5950,0.957317073170732,0.85792349726776,0.904899135446686,164,2,8,0.01,0.005
"5951",5951,0.969325153374233,0.863387978142076,0.913294797687861,163,2,8,0.01,0.005
"5952",5952,0.964285714285714,0.885245901639344,0.923076923076923,168,2,8,0.01,0.005
"5953",5953,0.957055214723926,0.852459016393443,0.901734104046243,163,2,8,0.01,0.005
"5954",5954,0.965277777777778,0.759562841530055,0.850152905198777,144,2,8,0.01,0.005
"5955",5955,0.975,0.852459016393443,0.909620991253644,160,2,8,0.01,0.005
"5956",5956,0.95625,0.836065573770492,0.892128279883382,160,2,8,0.01,0.005
"5957",5957,0.957317073170732,0.85792349726776,0.904899135446686,164,2,8,0.01,0.005
"5958",5958,0.955974842767296,0.830601092896175,0.888888888888889,159,2,8,0.01,0.005
"5959",5959,0.950617283950617,0.841530054644809,0.892753623188406,162,2,8,0.01,0.005
"5960",5960,0.958823529411765,0.890710382513661,0.923512747875354,170,2,8,0.01,0.005
"5961",5961,0.952095808383233,0.868852459016393,0.90857142857143,167,2,8,0.01,0.005
"5962",5962,0.980891719745223,0.841530054644809,0.905882352941176,157,2,8,0.01,0.005
"5963",5963,0.951807228915663,0.863387978142076,0.905444126074499,166,2,8,0.01,0.005
"5964",5964,0.957831325301205,0.868852459016393,0.911174785100287,166,2,8,0.01,0.005
"5965",5965,0.96,0.78688524590164,0.864864864864865,150,2,8,0.01,0.005
"5966",5966,0.977443609022556,0.710382513661202,0.822784810126582,133,2,8,0.01,0.005
"5967",5967,0.975,0.852459016393443,0.909620991253644,160,2,8,0.01,0.005
"5968",5968,0.964285714285714,0.885245901639344,0.923076923076923,168,2,8,0.01,0.005
"5969",5969,0.961538461538462,0.819672131147541,0.88495575221239,156,2,8,0.01,0.005
"5970",5970,0.952095808383233,0.868852459016393,0.90857142857143,167,2,8,0.01,0.005
"5971",5971,0.97163120567376,0.748633879781421,0.845679012345679,141,2,8,0.01,0.005
"5972",5972,0.94267515923567,0.808743169398907,0.870588235294118,157,2,8,0.01,0.005
"5973",5973,0.953947368421053,0.792349726775956,0.865671641791045,152,2,8,0.01,0.005
"5974",5974,0.95945945945946,0.775956284153005,0.858006042296072,148,2,8,0.01,0.005
"5975",5975,0.96341463414634,0.863387978142076,0.910662824207493,164,2,8,0.01,0.005
"5976",5976,0.974025974025974,0.819672131147541,0.890207715133531,154,2,8,0.01,0.005
"5977",5977,0.967741935483871,0.819672131147541,0.887573964497042,155,2,8,0.01,0.005
"5978",5978,0.96,0.78688524590164,0.864864864864865,150,2,8,0.01,0.005
"5979",5979,0.970414201183432,0.896174863387978,0.931818181818182,169,2,8,0.01,0.005
"5980",5980,0.951807228915663,0.863387978142076,0.905444126074499,166,2,8,0.01,0.005
"5981",5981,0.94767441860465,0.890710382513661,0.91830985915493,172,2,8,0.01,0.005
"5982",5982,0.969135802469136,0.85792349726776,0.910144927536232,162,2,8,0.01,0.005
"5983",5983,0.962025316455696,0.830601092896175,0.89149560117302,158,2,8,0.01,0.005
"5984",5984,0.970414201183432,0.896174863387978,0.931818181818182,169,2,8,0.01,0.005
"5985",5985,0.93452380952381,0.85792349726776,0.894586894586895,168,2,8,0.01,0.005
"5986",5986,0.956521739130435,0.841530054644809,0.895348837209302,161,2,8,0.01,0.005
"5987",5987,0.95679012345679,0.846994535519126,0.898550724637681,162,2,8,0.01,0.005
"5988",5988,0.951807228915663,0.863387978142076,0.905444126074499,166,2,8,0.01,0.005
"5989",5989,0.95808383233533,0.87431693989071,0.914285714285714,167,2,8,0.01,0.005
"5990",5990,0.968152866242038,0.830601092896175,0.894117647058824,157,2,8,0.01,0.005
"5991",5991,0.964285714285714,0.885245901639344,0.923076923076923,168,2,8,0.01,0.005
"5992",5992,0.942307692307692,0.80327868852459,0.867256637168142,156,2,8,0.01,0.005
"5993",5993,0.957831325301205,0.868852459016393,0.911174785100287,166,2,8,0.01,0.005
"5994",5994,0.947368421052632,0.78688524590164,0.859701492537313,152,2,8,0.01,0.005
"5995",5995,0.965753424657534,0.770491803278688,0.857142857142857,146,2,8,0.01,0.005
"5996",5996,0.96319018404908,0.85792349726776,0.907514450867052,163,2,8,0.01,0.005
"5997",5997,0.95625,0.836065573770492,0.892128279883382,160,2,8,0.01,0.005
"5998",5998,0.968553459119497,0.841530054644809,0.900584795321637,159,2,8,0.01,0.005
"5999",5999,0.97452229299363,0.836065573770492,0.9,157,2,8,0.01,0.005
"6000",6000,0.957317073170732,0.85792349726776,0.904899135446686,164,2,8,0.01,0.005
"6001",6001,0.950920245398773,0.846994535519126,0.895953757225433,163,2,8,0.01,0.005
"6002",6002,0.95364238410596,0.78688524590164,0.862275449101796,151,2,8,0.01,0.005
"6003",6003,0.953216374269006,0.890710382513661,0.92090395480226,171,2,8,0.01,0.005
"6004",6004,0.97945205479452,0.781420765027322,0.869300911854103,146,2,8,0.01,0.005
"6005",6005,0.961783439490446,0.825136612021858,0.888235294117647,157,2,8,0.01,0.005
"6006",6006,0.96732026143791,0.808743169398907,0.880952380952381,153,2,8,0.01,0.005
"6007",6007,0.986577181208054,0.80327868852459,0.8855421686747,149,2,8,0.01,0.005
"6008",6008,0.953488372093023,0.896174863387978,0.923943661971831,172,2,8,0.01,0.005
"6009",6009,0.939024390243902,0.841530054644809,0.887608069164265,164,2,8,0.01,0.005
"6010",6010,0.945454545454545,0.852459016393443,0.896551724137931,165,2,8,0.01,0.005
"6011",6011,0.947368421052632,0.885245901639344,0.915254237288136,171,2,8,0.01,0.005
"6012",6012,0.96319018404908,0.85792349726776,0.907514450867052,163,2,8,0.01,0.005
"6013",6013,0.950617283950617,0.841530054644809,0.892753623188406,162,2,8,0.01,0.005
"6014",6014,0.942528735632184,0.896174863387978,0.9187675070028,174,2,8,0.01,0.005
"6015",6015,0.95364238410596,0.78688524590164,0.862275449101796,151,2,8,0.01,0.005
"6016",6016,0.951515151515152,0.85792349726776,0.902298850574713,165,2,8,0.01,0.005
"6017",6017,0.966887417218543,0.797814207650273,0.874251497005988,151,2,8,0.01,0.005
"6018",6018,0.951515151515152,0.85792349726776,0.902298850574713,165,2,8,0.01,0.005
"6019",6019,0.926666666666667,0.759562841530055,0.834834834834835,150,2,8,0.01,0.005
"6020",6020,0.975,0.852459016393443,0.909620991253644,160,2,8,0.01,0.005
"6021",6021,0.945121951219512,0.846994535519126,0.893371757925072,164,2,8,0.01,0.005
"6022",6022,0.970059880239521,0.885245901639344,0.925714285714286,167,2,8,0.01,0.005
"6023",6023,0.965277777777778,0.759562841530055,0.850152905198777,144,2,8,0.01,0.005
"6024",6024,0.955696202531646,0.825136612021858,0.885630498533724,158,2,8,0.01,0.005
"6025",6025,0.967948717948718,0.825136612021858,0.890855457227139,156,2,8,0.01,0.005
"6026",6026,0.973684210526316,0.808743169398907,0.883582089552239,152,2,8,0.01,0.005
"6027",6027,0.961538461538462,0.819672131147541,0.88495575221239,156,2,8,0.01,0.005
"6028",6028,0.966666666666667,0.792349726775956,0.870870870870871,150,2,8,0.01,0.005
"6029",6029,0.98159509202454,0.87431693989071,0.92485549132948,163,2,8,0.01,0.005
"6030",6030,0.975460122699387,0.868852459016393,0.91907514450867,163,2,8,0.01,0.005
"6031",6031,0.968152866242038,0.830601092896175,0.894117647058824,157,2,8,0.01,0.005
"6032",6032,0.946666666666667,0.775956284153005,0.852852852852853,150,2,8,0.01,0.005
"6033",6033,0.946745562130177,0.87431693989071,0.909090909090909,169,2,8,0.01,0.005
"6034",6034,0.95679012345679,0.846994535519126,0.898550724637681,162,2,8,0.01,0.005
"6035",6035,0.968944099378882,0.852459016393443,0.906976744186046,161,2,8,0.01,0.005
"6036",6036,0.964912280701754,0.901639344262295,0.932203389830508,171,2,8,0.01,0.005
"6037",6037,0.958041958041958,0.748633879781421,0.840490797546012,143,2,8,0.01,0.005
"6038",6038,0.96,0.78688524590164,0.864864864864865,150,2,8,0.01,0.005
"6039",6039,0.969325153374233,0.863387978142076,0.913294797687861,163,2,8,0.01,0.005
"6040",6040,0.971014492753623,0.73224043715847,0.834890965732087,138,2,8,0.01,0.005
"6041",6041,0.967741935483871,0.819672131147541,0.887573964497042,155,2,8,0.01,0.005
"6042",6042,0.967105263157895,0.80327868852459,0.877611940298507,152,2,8,0.01,0.005
"6043",6043,0.957831325301205,0.868852459016393,0.911174785100287,166,2,8,0.01,0.005
"6044",6044,0.968354430379747,0.836065573770492,0.897360703812317,158,2,8,0.01,0.005
"6045",6045,0.95808383233533,0.87431693989071,0.914285714285714,167,2,8,0.01,0.005
"6046",6046,0.96732026143791,0.808743169398907,0.880952380952381,153,2,8,0.01,0.005
"6047",6047,0.96319018404908,0.85792349726776,0.907514450867052,163,2,8,0.01,0.005
"6048",6048,0.97530864197531,0.863387978142076,0.915942028985507,162,2,8,0.01,0.005
"6049",6049,0.960526315789474,0.797814207650273,0.871641791044776,152,2,8,0.01,0.005
"6050",6050,0.94904458598726,0.814207650273224,0.876470588235294,157,2,8,0.01,0.005
"6051",6051,0.942307692307692,0.80327868852459,0.867256637168142,156,2,8,0.01,0.005
"6052",6052,0.965753424657534,0.770491803278688,0.857142857142857,146,2,8,0.01,0.005
"6053",6053,0.96732026143791,0.808743169398907,0.880952380952381,153,2,8,0.01,0.005
"6054",6054,0.9375,0.819672131147541,0.87463556851312,160,2,8,0.01,0.005
"6055",6055,0.973333333333333,0.797814207650273,0.876876876876877,150,2,8,0.01,0.005
"6056",6056,0.953020134228188,0.775956284153005,0.855421686746988,149,2,8,0.01,0.005
"6057",6057,0.958333333333333,0.879781420765027,0.917378917378917,168,2,8,0.01,0.005
"6058",6058,0.96341463414634,0.863387978142076,0.910662824207493,164,2,8,0.01,0.005
"6059",6059,0.960526315789474,0.797814207650273,0.871641791044776,152,2,8,0.01,0.005
"6060",6060,0.969325153374233,0.863387978142076,0.913294797687861,163,2,8,0.01,0.005
"6061",6061,0.953020134228188,0.775956284153005,0.855421686746988,149,2,8,0.01,0.005
"6062",6062,0.948051948051948,0.797814207650273,0.86646884272997,154,2,8,0.01,0.005
"6063",6063,0.951807228915663,0.863387978142076,0.905444126074499,166,2,8,0.01,0.005
"6064",6064,0.96341463414634,0.863387978142076,0.910662824207493,164,2,8,0.01,0.005
"6065",6065,0.952941176470588,0.885245901639344,0.91784702549575,170,2,8,0.01,0.005
"6066",6066,0.939759036144578,0.852459016393443,0.893982808022923,166,2,8,0.01,0.005
"6067",6067,0.970059880239521,0.885245901639344,0.925714285714286,167,2,8,0.01,0.005
"6218",6218,0.941558441558442,0.792349726775956,0.86053412462908,154,2,10,0.01,0.005
"6219",6219,0.94578313253012,0.85792349726776,0.89971346704871,166,2,10,0.01,0.005
"6220",6220,0.97945205479452,0.781420765027322,0.869300911854103,146,2,10,0.01,0.005
"6221",6221,0.946745562130177,0.87431693989071,0.909090909090909,169,2,10,0.01,0.005
"6222",6222,0.9375,0.901639344262295,0.919220055710307,176,2,10,0.01,0.005
"6223",6223,0.955128205128205,0.814207650273224,0.87905604719764,156,2,10,0.01,0.005
"6224",6224,0.940119760479042,0.85792349726776,0.897142857142857,167,2,10,0.01,0.005
"6225",6225,0.962025316455696,0.830601092896175,0.89149560117302,158,2,10,0.01,0.005
"6226",6226,0.957055214723926,0.852459016393443,0.901734104046243,163,2,10,0.01,0.005
"6227",6227,0.946745562130177,0.87431693989071,0.909090909090909,169,2,10,0.01,0.005
"6228",6228,0.97530864197531,0.863387978142076,0.915942028985507,162,2,10,0.01,0.005
"6229",6229,0.9375,0.819672131147541,0.87463556851312,160,2,10,0.01,0.005
"6230",6230,0.947976878612717,0.896174863387978,0.921348314606742,173,2,10,0.01,0.005
"6231",6231,0.95808383233533,0.87431693989071,0.914285714285714,167,2,10,0.01,0.005
"6232",6232,0.967105263157895,0.80327868852459,0.877611940298507,152,2,10,0.01,0.005
"6233",6233,0.968944099378882,0.852459016393443,0.906976744186046,161,2,10,0.01,0.005
"6234",6234,0.974193548387097,0.825136612021858,0.893491124260355,155,2,10,0.01,0.005
"6235",6235,0.962962962962963,0.852459016393443,0.904347826086957,162,2,10,0.01,0.005
"6236",6236,0.96103896103896,0.808743169398907,0.87833827893175,154,2,10,0.01,0.005
"6237",6237,0.975155279503106,0.85792349726776,0.912790697674419,161,2,10,0.01,0.005
"6238",6238,0.957831325301205,0.868852459016393,0.911174785100287,166,2,10,0.01,0.005
"6239",6239,0.96969696969697,0.87431693989071,0.919540229885057,165,2,10,0.01,0.005
"6240",6240,0.95808383233533,0.87431693989071,0.914285714285714,167,2,10,0.01,0.005
"6241",6241,0.973684210526316,0.808743169398907,0.883582089552239,152,2,10,0.01,0.005
"6242",6242,0.953757225433526,0.901639344262295,0.926966292134832,173,2,10,0.01,0.005
"6243",6243,0.936416184971098,0.885245901639344,0.910112359550562,173,2,10,0.01,0.005
"6244",6244,0.941520467836257,0.879781420765027,0.909604519774011,171,2,10,0.01,0.005
"6245",6245,0.955696202531646,0.825136612021858,0.885630498533724,158,2,10,0.01,0.005
"6246",6246,0.946308724832215,0.770491803278688,0.849397590361446,149,2,10,0.01,0.005
"6247",6247,0.95808383233533,0.87431693989071,0.914285714285714,167,2,10,0.01,0.005
"6248",6248,0.914285714285714,0.87431693989071,0.893854748603352,175,2,10,0.01,0.005
"6249",6249,0.963855421686747,0.87431693989071,0.916905444126074,166,2,10,0.01,0.005
"6250",6250,0.968354430379747,0.836065573770492,0.897360703812317,158,2,10,0.01,0.005
"6251",6251,0.936416184971098,0.885245901639344,0.910112359550562,173,2,10,0.01,0.005
"6252",6252,0.948051948051948,0.797814207650273,0.86646884272997,154,2,10,0.01,0.005
"6253",6253,0.94767441860465,0.890710382513661,0.91830985915493,172,2,10,0.01,0.005
"6254",6254,0.944444444444444,0.836065573770492,0.88695652173913,162,2,10,0.01,0.005
"6255",6255,0.949367088607595,0.819672131147541,0.879765395894428,158,2,10,0.01,0.005
"6256",6256,0.943396226415094,0.819672131147541,0.87719298245614,159,2,10,0.01,0.005
"6257",6257,0.96951219512195,0.868852459016393,0.9164265129683,164,2,10,0.01,0.005
"6258",6258,0.931818181818182,0.896174863387978,0.913649025069638,176,2,10,0.01,0.005
"6259",6259,0.970414201183432,0.896174863387978,0.931818181818182,169,2,10,0.01,0.005
"6260",6260,0.95808383233533,0.87431693989071,0.914285714285714,167,2,10,0.01,0.005
"6261",6261,0.953216374269006,0.890710382513661,0.92090395480226,171,2,10,0.01,0.005
"6262",6262,0.962264150943396,0.836065573770492,0.894736842105263,159,2,10,0.01,0.005
"6263",6263,0.964071856287425,0.879781420765027,0.92,167,2,10,0.01,0.005
"6264",6264,0.958333333333333,0.879781420765027,0.917378917378917,168,2,10,0.01,0.005
"6265",6265,0.955696202531646,0.825136612021858,0.885630498533724,158,2,10,0.01,0.005
"6266",6266,0.94578313253012,0.85792349726776,0.89971346704871,166,2,10,0.01,0.005
"6267",6267,0.941176470588235,0.87431693989071,0.906515580736544,170,2,10,0.01,0.005
"6268",6268,0.950617283950617,0.841530054644809,0.892753623188406,162,2,10,0.01,0.005
"6269",6269,0.919753086419753,0.814207650273224,0.863768115942029,162,2,10,0.01,0.005
"6270",6270,0.962264150943396,0.836065573770492,0.894736842105263,159,2,10,0.01,0.005
"6271",6271,0.941520467836257,0.879781420765027,0.909604519774011,171,2,10,0.01,0.005
"6272",6272,0.967532467532468,0.814207650273224,0.884272997032641,154,2,10,0.01,0.005
"6273",6273,0.947368421052632,0.885245901639344,0.915254237288136,171,2,10,0.01,0.005
"6274",6274,0.957055214723926,0.852459016393443,0.901734104046243,163,2,10,0.01,0.005
"6275",6275,0.974683544303797,0.841530054644809,0.903225806451613,158,2,10,0.01,0.005
"6276",6276,0.957575757575758,0.863387978142076,0.908045977011494,165,2,10,0.01,0.005
"6277",6277,0.957055214723926,0.852459016393443,0.901734104046243,163,2,10,0.01,0.005
"6278",6278,0.942196531791908,0.890710382513661,0.915730337078652,173,2,10,0.01,0.005
"6279",6279,0.969135802469136,0.85792349726776,0.910144927536232,162,2,10,0.01,0.005
"6280",6280,0.952380952380952,0.87431693989071,0.911680911680912,168,2,10,0.01,0.005
"6281",6281,0.95266272189349,0.879781420765027,0.914772727272727,169,2,10,0.01,0.005
"6282",6282,0.96987951807229,0.879781420765027,0.922636103151862,166,2,10,0.01,0.005
"6283",6283,0.95679012345679,0.846994535519126,0.898550724637681,162,2,10,0.01,0.005
"6284",6284,0.962732919254658,0.846994535519126,0.901162790697674,161,2,10,0.01,0.005
"6285",6285,0.941176470588235,0.87431693989071,0.906515580736544,170,2,10,0.01,0.005
"6286",6286,0.960264900662252,0.792349726775956,0.868263473053892,151,2,10,0.01,0.005
"6287",6287,0.951219512195122,0.852459016393443,0.899135446685879,164,2,10,0.01,0.005
"6288",6288,0.944444444444444,0.836065573770492,0.88695652173913,162,2,10,0.01,0.005
"6289",6289,0.947976878612717,0.896174863387978,0.921348314606742,173,2,10,0.01,0.005
"6290",6290,0.96551724137931,0.765027322404372,0.853658536585366,145,2,10,0.01,0.005
"6291",6291,0.97560975609756,0.87431693989071,0.922190201729107,164,2,10,0.01,0.005
"6292",6292,0.957055214723926,0.852459016393443,0.901734104046243,163,2,10,0.01,0.005
"6293",6293,0.936305732484076,0.80327868852459,0.864705882352941,157,2,10,0.01,0.005
"6294",6294,0.94186046511628,0.885245901639344,0.912676056338028,172,2,10,0.01,0.005
"6295",6295,0.967741935483871,0.819672131147541,0.887573964497042,155,2,10,0.01,0.005
"6296",6296,0.94267515923567,0.808743169398907,0.870588235294118,157,2,10,0.01,0.005
"6297",6297,0.976190476190476,0.896174863387978,0.934472934472934,168,2,10,0.01,0.005
"6298",6298,0.930817610062893,0.808743169398907,0.865497076023392,159,2,10,0.01,0.005
"6299",6299,0.96,0.78688524590164,0.864864864864865,150,2,10,0.01,0.005
"6300",6300,0.957317073170732,0.85792349726776,0.904899135446686,164,2,10,0.01,0.005
"6301",6301,0.966442953020134,0.78688524590164,0.867469879518072,149,2,10,0.01,0.005
"6302",6302,0.932515337423313,0.830601092896175,0.878612716763006,163,2,10,0.01,0.005
"6303",6303,0.950617283950617,0.841530054644809,0.892753623188406,162,2,10,0.01,0.005
"6304",6304,0.946745562130177,0.87431693989071,0.909090909090909,169,2,10,0.01,0.005
"6305",6305,0.963855421686747,0.87431693989071,0.916905444126074,166,2,10,0.01,0.005
"6306",6306,0.96951219512195,0.868852459016393,0.9164265129683,164,2,10,0.01,0.005
"6307",6307,0.961783439490446,0.825136612021858,0.888235294117647,157,2,10,0.01,0.005
"6308",6308,0.955414012738854,0.819672131147541,0.88235294117647,157,2,10,0.01,0.005
"6309",6309,0.96319018404908,0.85792349726776,0.907514450867052,163,2,10,0.01,0.005
"6310",6310,0.935294117647059,0.868852459016393,0.90084985835694,170,2,10,0.01,0.005
"6311",6311,0.94578313253012,0.85792349726776,0.89971346704871,166,2,10,0.01,0.005
"6312",6312,0.94478527607362,0.841530054644809,0.890173410404624,163,2,10,0.01,0.005
"6313",6313,0.971830985915493,0.754098360655738,0.849230769230769,142,2,10,0.01,0.005
"6314",6314,0.935483870967742,0.792349726775956,0.857988165680473,155,2,10,0.01,0.005
"6315",6315,0.975,0.852459016393443,0.909620991253644,160,2,10,0.01,0.005
"6316",6316,0.953947368421053,0.792349726775956,0.865671641791045,152,2,10,0.01,0.005
"6317",6317,0.955414012738854,0.819672131147541,0.88235294117647,157,2,10,0.01,0.005
"6318",6318,0.974025974025974,0.819672131147541,0.890207715133531,154,2,10,0.01,0.005
"6319",6319,0.95679012345679,0.846994535519126,0.898550724637681,162,2,10,0.01,0.005
"6320",6320,0.96951219512195,0.868852459016393,0.9164265129683,164,2,10,0.01,0.005
"6321",6321,0.939759036144578,0.852459016393443,0.893982808022923,166,2,10,0.01,0.005
"6322",6322,0.963855421686747,0.87431693989071,0.916905444126074,166,2,10,0.01,0.005
"6323",6323,0.97452229299363,0.836065573770492,0.9,157,2,10,0.01,0.005
"6324",6324,0.964497041420118,0.890710382513661,0.926136363636364,169,2,10,0.01,0.005
"6325",6325,0.968152866242038,0.830601092896175,0.894117647058824,157,2,10,0.01,0.005
"6326",6326,0.94578313253012,0.85792349726776,0.89971346704871,166,2,10,0.01,0.005
"6327",6327,0.956521739130435,0.841530054644809,0.895348837209302,161,2,10,0.01,0.005
"6328",6328,0.96341463414634,0.863387978142076,0.910662824207493,164,2,10,0.01,0.005
"6329",6329,0.93103448275862,0.885245901639344,0.907563025210084,174,2,10,0.01,0.005
"6330",6330,0.94642857142857,0.868852459016393,0.905982905982906,168,2,10,0.01,0.005
"6331",6331,0.955414012738854,0.819672131147541,0.88235294117647,157,2,10,0.01,0.005
"6332",6332,0.932926829268293,0.836065573770492,0.881844380403458,164,2,10,0.01,0.005
"6333",6333,0.949367088607595,0.819672131147541,0.879765395894428,158,2,10,0.01,0.005
"6334",6334,0.950920245398773,0.846994535519126,0.895953757225433,163,2,10,0.01,0.005
"6335",6335,0.93491124260355,0.863387978142076,0.897727272727273,169,2,10,0.01,0.005
"6336",6336,0.95266272189349,0.879781420765027,0.914772727272727,169,2,10,0.01,0.005
"6337",6337,0.958579881656805,0.885245901639344,0.920454545454545,169,2,10,0.01,0.005
"6338",6338,0.944099378881988,0.830601092896175,0.883720930232558,161,2,10,0.01,0.005
"6339",6339,0.957575757575758,0.863387978142076,0.908045977011494,165,2,10,0.01,0.005
"6340",6340,0.95808383233533,0.87431693989071,0.914285714285714,167,2,10,0.01,0.005
"6341",6341,0.97560975609756,0.87431693989071,0.922190201729107,164,2,10,0.01,0.005
"6342",6342,0.958333333333333,0.879781420765027,0.917378917378917,168,2,10,0.01,0.005
"6343",6343,0.946745562130177,0.87431693989071,0.909090909090909,169,2,10,0.01,0.005
"6344",6344,0.955414012738854,0.819672131147541,0.88235294117647,157,2,10,0.01,0.005
"6345",6345,0.957831325301205,0.868852459016393,0.911174785100287,166,2,10,0.01,0.005
"6346",6346,0.934131736526946,0.852459016393443,0.89142857142857,167,2,10,0.01,0.005
"6347",6347,0.967105263157895,0.80327868852459,0.877611940298507,152,2,10,0.01,0.005
"6348",6348,0.939759036144578,0.852459016393443,0.893982808022923,166,2,10,0.01,0.005
"6349",6349,0.93452380952381,0.85792349726776,0.894586894586895,168,2,10,0.01,0.005
"6350",6350,0.94701986754967,0.781420765027322,0.8562874251497,151,2,10,0.01,0.005
"6351",6351,0.95266272189349,0.879781420765027,0.914772727272727,169,2,10,0.01,0.005
"6352",6352,0.97972972972973,0.792349726775956,0.876132930513595,148,2,10,0.01,0.005
"6353",6353,0.939759036144578,0.852459016393443,0.893982808022923,166,2,10,0.01,0.005
"6354",6354,0.96987951807229,0.879781420765027,0.922636103151862,166,2,10,0.01,0.005
"6355",6355,0.981012658227848,0.846994535519126,0.909090909090909,158,2,10,0.01,0.005
"6356",6356,0.968354430379747,0.836065573770492,0.897360703812317,158,2,10,0.01,0.005
"6357",6357,0.962264150943396,0.836065573770492,0.894736842105263,159,2,10,0.01,0.005
"6358",6358,0.945454545454545,0.852459016393443,0.896551724137931,165,2,10,0.01,0.005
"6359",6359,0.974683544303797,0.841530054644809,0.903225806451613,158,2,10,0.01,0.005
