"","X","workerID","precision","recall","fmeasure","num_annotations","dist","dist_cluster","num_workers","num_voters"
"13609",13609,7,0.917127071823204,0.89247311827957,0.904632152588556,181,0.007,0.007,3,1
"13610",13610,8,0.970238095238095,0.876344086021505,0.92090395480226,168,0.007,0.007,3,1
"13611",13611,9,0.693617021276596,0.876344086021505,0.774346793349169,235,0.007,0.007,3,1
"13612",13612,10,0.96470588235294,0.881720430107527,0.921348314606742,170,0.007,0.007,3,1
"13613",13613,11,0.685185185185185,0.795698924731183,0.736318407960199,216,0.007,0.007,3,1
"13614",13614,12,0.944444444444444,0.82258064516129,0.879310344827586,162,0.007,0.007,3,1
"13615",13615,13,0.761658031088083,0.790322580645161,0.775725593667546,193,0.007,0.007,3,1
"13616",13616,14,0.923529411764706,0.844086021505376,0.882022471910113,170,0.007,0.007,3,1
"13617",13617,15,0.834285714285714,0.78494623655914,0.808864265927978,175,0.007,0.007,3,1
"13618",13618,16,0.897297297297297,0.89247311827957,0.894878706199461,185,0.007,0.007,3,1
"13619",13619,17,0.942857142857143,0.887096774193548,0.914127423822715,175,0.007,0.007,3,1
"13620",13620,18,0.943037974683544,0.801075268817204,0.866279069767442,158,0.007,0.007,3,1
"13621",13621,19,0.96551724137931,0.903225806451613,0.933333333333333,174,0.007,0.007,3,1
"13622",13622,20,0.950276243093923,0.924731182795699,0.93732970027248,181,0.007,0.007,3,1
"13623",13623,21,0.98125,0.844086021505376,0.907514450867052,160,0.007,0.007,3,1
"13624",13624,22,0.920245398773006,0.806451612903226,0.859598853868195,163,0.007,0.007,3,1
"13625",13625,23,0.725581395348837,0.838709677419355,0.778054862842893,215,0.007,0.007,3,1
"13626",13626,24,0.934426229508197,0.919354838709677,0.926829268292683,183,0.007,0.007,3,1
"13627",13627,25,0.797101449275362,0.887096774193548,0.83969465648855,207,0.007,0.007,3,1
"13628",13628,26,0.925531914893617,0.935483870967742,0.93048128342246,188,0.007,0.007,3,1
"13629",13629,27,0.935672514619883,0.860215053763441,0.896358543417367,171,0.007,0.007,3,1
"13630",13630,28,0.79381443298969,0.827956989247312,0.810526315789474,194,0.007,0.007,3,1
"13631",13631,29,0.954248366013072,0.78494623655914,0.861356932153392,153,0.007,0.007,3,1
"13632",13632,30,0.9375,0.806451612903226,0.867052023121387,160,0.007,0.007,3,1
"13633",13633,31,0.905759162303665,0.93010752688172,0.917771883289125,191,0.007,0.007,3,1
"13634",13634,32,0.921348314606742,0.881720430107527,0.901098901098901,178,0.007,0.007,3,1
"13635",13635,33,0.930817610062893,0.795698924731183,0.857971014492754,159,0.007,0.007,3,1
"13636",13636,34,0.814285714285714,0.919354838709677,0.863636363636364,210,0.007,0.007,3,1
"13637",13637,35,0.94578313253012,0.844086021505376,0.892045454545455,166,0.007,0.007,3,1
"13638",13638,36,0.944444444444444,0.913978494623656,0.92896174863388,180,0.007,0.007,3,1
"13639",13639,37,0.93452380952381,0.844086021505376,0.887005649717514,168,0.007,0.007,3,1
"13640",13640,38,0.916666666666667,0.887096774193548,0.901639344262295,180,0.007,0.007,3,1
"13641",13641,39,0.964285714285714,0.870967741935484,0.915254237288136,168,0.007,0.007,3,1
"13642",13642,40,0.947368421052632,0.870967741935484,0.907563025210084,171,0.007,0.007,3,1
"13643",13643,41,0.902298850574713,0.844086021505376,0.872222222222222,174,0.007,0.007,3,1
"13644",13644,42,0.939890710382514,0.924731182795699,0.932249322493225,183,0.007,0.007,3,1
