"","X","workerID","precision","recall","fmeasure","num_annotations","dist","dist_cluster","num_workers","num_voters"
"13425",13425,99,0.677142857142857,0.502118644067797,0.576642335766423,350,0.007,0.007,2,1
"13426",13426,100,0.923423423423423,0.434322033898305,0.590778097982709,222,0.007,0.007,2,1
"13427",13427,101,0.801724137931034,0.591101694915254,0.680487804878049,348,0.007,0.007,2,1
"13428",13428,102,0.721757322175732,0.73093220338983,0.726315789473684,478,0.007,0.007,2,1
"13429",13429,103,0.648451730418944,0.754237288135593,0.697355533790402,549,0.007,0.007,2,1
"13430",13430,104,0.787330316742081,0.36864406779661,0.502164502164502,221,0.007,0.007,2,1
"13431",13431,105,0.635062611806798,0.752118644067797,0.688651794374394,559,0.007,0.007,2,1
"13432",13432,106,0.642857142857143,0.419491525423729,0.507692307692308,308,0.007,0.007,2,1
"13433",13433,107,0.737556561085973,0.345338983050847,0.47041847041847,221,0.007,0.007,2,1
"13434",13434,108,0.673716012084592,0.472457627118644,0.555417185554172,331,0.007,0.007,2,1
"13435",13435,109,0.692063492063492,0.461864406779661,0.554002541296061,315,0.007,0.007,2,1
"13436",13436,110,0.905511811023622,0.48728813559322,0.633608815426997,254,0.007,0.007,2,1
"13437",13437,111,0.658153241650295,0.709745762711864,0.682976554536188,509,0.007,0.007,2,1
"13438",13438,112,0.706632653061224,0.586864406779661,0.641203703703704,392,0.007,0.007,2,1
"13439",13439,113,0.714646464646465,0.599576271186441,0.652073732718894,396,0.007,0.007,2,1
"13440",13440,114,0.615141955835962,0.413135593220339,0.494296577946768,317,0.007,0.007,2,1
"13441",13441,115,0.718157181571816,0.561440677966102,0.630202140309156,369,0.007,0.007,2,1
"13442",13442,116,0.668639053254438,0.718220338983051,0.692543411644535,507,0.007,0.007,2,1
"13443",13443,117,0.805405405405405,0.315677966101695,0.453576864535769,185,0.007,0.007,2,1
"13444",13444,118,0.890052356020942,0.360169491525424,0.512820512820513,191,0.007,0.007,2,1
"13445",13445,119,0.567901234567901,0.292372881355932,0.386013986013986,243,0.007,0.007,2,1
"13446",13446,120,0.724458204334365,0.495762711864407,0.588679245283019,323,0.007,0.007,2,1
"13447",13447,121,0.713991769547325,0.735169491525424,0.724425887265136,486,0.007,0.007,2,1
"13448",13448,122,0.768392370572207,0.597457627118644,0.67222884386174,367,0.007,0.007,2,1
"13449",13449,123,0.793103448275862,0.584745762711864,0.673170731707317,348,0.007,0.007,2,1
"13450",13450,124,0.725910064239829,0.718220338983051,0.722044728434505,467,0.007,0.007,2,1
"13451",13451,125,0.648401826484018,0.601694915254237,0.624175824175824,438,0.007,0.007,2,1
"13452",13452,126,0.655737704918033,0.508474576271186,0.572792362768496,366,0.007,0.007,2,1
"13453",13453,127,0.701030927835051,0.720338983050847,0.71055381400209,485,0.007,0.007,2,1
"13454",13454,128,0.737951807228916,0.51906779661017,0.609452736318408,332,0.007,0.007,2,1
"13455",13455,129,0.70979020979021,0.430084745762712,0.535620052770449,286,0.007,0.007,2,1
"13456",13456,130,0.821782178217822,0.351694915254237,0.492581602373887,202,0.007,0.007,2,1
"13457",13457,131,0.652014652014652,0.377118644067797,0.477852348993289,273,0.007,0.007,2,1
"13458",13458,132,0.671586715867159,0.385593220338983,0.489905787348587,271,0.007,0.007,2,1
"13459",13459,133,0.717479674796748,0.747881355932203,0.732365145228216,492,0.007,0.007,2,1
"13460",13460,134,0.554945054945055,0.427966101694915,0.483253588516746,364,0.007,0.007,2,1
"13461",13461,135,0.700564971751412,0.788135593220339,0.741774675972084,531,0.007,0.007,2,1
"13462",13462,136,0.816976127320955,0.652542372881356,0.725559481743227,377,0.007,0.007,2,1
"13463",13463,137,0.902356902356902,0.567796610169492,0.69700910273082,297,0.007,0.007,2,1
"13464",13464,138,0.680933852140078,0.741525423728814,0.709939148073022,514,0.007,0.007,2,1
"13465",13465,139,0.764127764127764,0.658898305084746,0.707622298065984,407,0.007,0.007,2,1
"13466",13466,140,0.896825396825397,0.239406779661017,0.377926421404682,126,0.007,0.007,2,1
"13467",13467,141,0.823529411764706,0.504237288135593,0.625492772667543,289,0.007,0.007,2,1
"13468",13468,142,0.843971631205674,0.252118644067797,0.388254486133768,141,0.007,0.007,2,1
"13469",13469,143,0.71976401179941,0.516949152542373,0.601726263871763,339,0.007,0.007,2,1
"13470",13470,144,0.81132075471698,0.455508474576271,0.583446404341927,265,0.007,0.007,2,1
"13471",13471,145,0.902654867256637,0.216101694915254,0.348717948717949,113,0.007,0.007,2,1
"13472",13472,146,0.724789915966387,0.73093220338983,0.727848101265823,476,0.007,0.007,2,1
"13473",13473,147,0.727272727272727,0.627118644067797,0.67349260523322,407,0.007,0.007,2,1
"13474",13474,148,0.705440900562852,0.796610169491525,0.748258706467662,533,0.007,0.007,2,1
"13475",13475,149,0.88262910798122,0.398305084745763,0.548905109489051,213,0.007,0.007,2,1
"13476",13476,150,0.676880222841226,0.514830508474576,0.584837545126354,359,0.007,0.007,2,1
"13627",13627,1,0.77979274611399,0.63771186440678,0.701631701631702,386,0.007,0.007,3,1
"13628",13628,2,0.630048465266559,0.826271186440678,0.71494042163153,619,0.007,0.007,3,1
"13629",13629,3,0.594795539033457,0.677966101694915,0.633663366336634,538,0.007,0.007,3,1
"13630",13630,4,0.697892271662763,0.63135593220339,0.662958843159066,427,0.007,0.007,3,1
"13631",13631,5,0.758186397984887,0.63771186440678,0.692750287686997,397,0.007,0.007,3,1
"13632",13632,6,0.674657534246575,0.417372881355932,0.515706806282723,292,0.007,0.007,3,1
"13633",13633,7,0.655773420479303,0.63771186440678,0.646616541353383,459,0.007,0.007,3,1
"13634",13634,8,0.733480176211454,0.705508474576271,0.719222462203024,454,0.007,0.007,3,1
"13635",13635,9,0.593908629441624,0.74364406779661,0.660395108184384,591,0.007,0.007,3,1
"13636",13636,10,0.738170347003155,0.495762711864407,0.593155893536122,317,0.007,0.007,3,1
"13637",13637,11,0.659340659340659,0.635593220338983,0.647249190938511,455,0.007,0.007,3,1
"13638",13638,12,0.689295039164491,0.559322033898305,0.617543859649123,383,0.007,0.007,3,1
"13639",13639,13,0.605351170568562,0.383474576271186,0.469520103761349,299,0.007,0.007,3,1
"13640",13640,14,0.650557620817844,0.741525423728814,0.693069306930693,538,0.007,0.007,3,1
"13641",13641,15,0.52,0.330508474576271,0.404145077720207,300,0.007,0.007,3,1
"13642",13642,16,0.674329501915709,0.745762711864407,0.708249496981891,522,0.007,0.007,3,1
"13643",13643,17,0.666666666666667,0.639830508474576,0.652972972972973,453,0.007,0.007,3,1
"13644",13644,18,0.622119815668203,0.572033898305085,0.596026490066225,434,0.007,0.007,3,1
"13645",13645,19,0.680995475113122,0.63771186440678,0.658643326039387,442,0.007,0.007,3,1
"13646",13646,20,0.56140350877193,0.542372881355932,0.551724137931034,456,0.007,0.007,3,1
"13647",13647,21,0.479087452471483,0.533898305084746,0.50501002004008,526,0.007,0.007,3,1
"13648",13648,22,0.791946308724832,0.5,0.612987012987013,298,0.007,0.007,3,1
"13649",13649,23,0.646630236794171,0.752118644067797,0.69539666993144,549,0.007,0.007,3,1
"13650",13650,24,0.603809523809524,0.671610169491525,0.635907723169508,525,0.007,0.007,3,1
"13651",13651,25,0.625754527162978,0.658898305084746,0.641898864809082,497,0.007,0.007,3,1
"13652",13652,26,0.709134615384615,0.625,0.664414414414414,416,0.007,0.007,3,1
"13653",13653,27,0.700460829493088,0.64406779661017,0.671081677704194,434,0.007,0.007,3,1
"13654",13654,28,0.565454545454545,0.658898305084746,0.608610567514677,550,0.007,0.007,3,1
"13655",13655,29,0.56581532416503,0.610169491525424,0.587155963302752,509,0.007,0.007,3,1
"13656",13656,30,0.775757575757576,0.542372881355932,0.638403990024938,330,0.007,0.007,3,1
"13657",13657,31,0.534031413612565,0.432203389830508,0.477751756440281,382,0.007,0.007,3,1
"13658",13658,32,0.617391304347826,0.601694915254237,0.609442060085837,460,0.007,0.007,3,1
"13659",13659,33,0.595238095238095,0.847457627118644,0.699300699300699,672,0.007,0.007,3,1
"13660",13660,34,0.78763440860215,0.620762711864407,0.694312796208531,372,0.007,0.007,3,1
"13661",13661,35,0.744075829383886,0.665254237288136,0.702460850111857,422,0.007,0.007,3,1
"13662",13662,36,0.626427406199021,0.813559322033898,0.707834101382488,613,0.007,0.007,3,1
"13663",13663,37,0.821621621621622,0.322033898305085,0.462709284627093,185,0.007,0.007,3,1
"13664",13664,38,0.578849721706865,0.661016949152542,0.617210682492582,539,0.007,0.007,3,1
"13665",13665,39,0.854700854700855,0.635593220338983,0.729040097205346,351,0.007,0.007,3,1
"13666",13666,40,0.674074074074074,0.771186440677966,0.719367588932806,540,0.007,0.007,3,1
"13667",13667,41,0.656084656084656,0.788135593220339,0.716073147256978,567,0.007,0.007,3,1
"13668",13668,42,0.707423580786026,0.686440677966102,0.696774193548387,458,0.007,0.007,3,1
"13669",13669,43,0.713692946058091,0.728813559322034,0.721174004192872,482,0.007,0.007,3,1
"13670",13670,44,0.75206611570248,0.578389830508475,0.653892215568862,363,0.007,0.007,3,1
"13671",13671,45,0.617647058823529,0.75635593220339,0.68,578,0.007,0.007,3,1
"13672",13672,46,0.589130434782609,0.574152542372881,0.581545064377682,460,0.007,0.007,3,1
"13673",13673,47,0.58359133126935,0.798728813559322,0.674418604651163,646,0.007,0.007,3,1
"13674",13674,48,0.772845953002611,0.627118644067797,0.692397660818713,383,0.007,0.007,3,1
"13675",13675,49,0.755494505494505,0.582627118644068,0.657894736842105,364,0.007,0.007,3,1
"13676",13676,50,0.55586592178771,0.421610169491525,0.479518072289157,358,0.007,0.007,3,1
"13677",13677,51,0.683741648106904,0.65042372881356,0.666666666666667,449,0.007,0.007,3,1
"13678",13678,52,0.641711229946524,0.76271186440678,0.696999031945789,561,0.007,0.007,3,1
"13679",13679,53,0.563169164882227,0.557203389830508,0.560170394036209,467,0.007,0.007,3,1
"13680",13680,54,0.686046511627907,0.625,0.65410199556541,430,0.007,0.007,3,1
"13681",13681,55,0.782918149466192,0.466101694915254,0.584329349269588,281,0.007,0.007,3,1
"13682",13682,56,0.640070921985816,0.764830508474576,0.696911196911197,564,0.007,0.007,3,1
"13683",13683,57,0.70276008492569,0.701271186440678,0.702014846235419,471,0.007,0.007,3,1
"13684",13684,58,0.650205761316872,0.669491525423729,0.659707724425887,486,0.007,0.007,3,1
"13685",13685,59,0.570613409415121,0.847457627118644,0.682011935208866,701,0.007,0.007,3,1
"13686",13686,60,0.585271317829457,0.319915254237288,0.413698630136986,258,0.007,0.007,3,1
"13687",13687,61,0.607876712328767,0.752118644067797,0.672348484848485,584,0.007,0.007,3,1
"13688",13688,62,0.615740740740741,0.845338983050847,0.7125,648,0.007,0.007,3,1
"13689",13689,63,0.77247191011236,0.582627118644068,0.664251207729469,356,0.007,0.007,3,1
"13690",13690,64,0.577586206896552,0.709745762711864,0.636882129277566,580,0.007,0.007,3,1
"13691",13691,65,0.708542713567839,0.597457627118644,0.648275862068965,398,0.007,0.007,3,1
"13692",13692,66,0.598449612403101,0.817796610169492,0.6911369740376,645,0.007,0.007,3,1
"13693",13693,67,0.664794007490637,0.752118644067797,0.705765407554672,534,0.007,0.007,3,1
"13694",13694,68,0.663316582914573,0.559322033898305,0.606896551724138,398,0.007,0.007,3,1
"13695",13695,69,0.660818713450292,0.718220338983051,0.688324873096447,513,0.007,0.007,3,1
"13696",13696,70,0.631474103585657,0.671610169491525,0.650924024640657,502,0.007,0.007,3,1
"13697",13697,71,0.663615560640732,0.614406779661017,0.638063806380638,437,0.007,0.007,3,1
"13698",13698,72,0.648409893992933,0.777542372881356,0.707129094412331,566,0.007,0.007,3,1
"13699",13699,73,0.661946902654867,0.792372881355932,0.721311475409836,565,0.007,0.007,3,1
"13700",13700,74,0.746898263027295,0.63771186440678,0.688,403,0.007,0.007,3,1
"13701",13701,75,0.77892030848329,0.641949152542373,0.70383275261324,389,0.007,0.007,3,1
"13702",13702,76,0.629370629370629,0.38135593220339,0.474934036939314,286,0.007,0.007,3,1
"13703",13703,77,0.665492957746479,0.800847457627119,0.726923076923077,568,0.007,0.007,3,1
"13704",13704,78,0.74025974025974,0.603813559322034,0.665110851808635,385,0.007,0.007,3,1
"13705",13705,79,0.661157024793388,0.677966101694915,0.669456066945607,484,0.007,0.007,3,1
"13706",13706,80,0.678678678678679,0.478813559322034,0.561490683229814,333,0.007,0.007,3,1
"13707",13707,81,0.751366120218579,0.582627118644068,0.656324582338902,366,0.007,0.007,3,1
"13708",13708,82,0.742243436754177,0.658898305084746,0.698092031425365,419,0.007,0.007,3,1
"13709",13709,83,0.6,0.705508474576271,0.648490749756573,555,0.007,0.007,3,1
"13710",13710,84,0.620626151012891,0.713983050847458,0.664039408866995,543,0.007,0.007,3,1
"13711",13711,85,0.51505016722408,0.326271186440678,0.399481193255512,299,0.007,0.007,3,1
"13712",13712,86,0.612403100775194,0.669491525423729,0.639676113360324,516,0.007,0.007,3,1
"13713",13713,87,0.627480916030534,0.870762711864407,0.729370008873115,655,0.007,0.007,3,1
"13714",13714,88,0.763224181360202,0.641949152542373,0.697353279631761,397,0.007,0.007,3,1
"13715",13715,89,0.664772727272727,0.74364406779661,0.702,528,0.007,0.007,3,1
"13716",13716,90,0.678466076696165,0.48728813559322,0.567200986436498,339,0.007,0.007,3,1
"13717",13717,91,0.617021276595745,0.675847457627119,0.645096056622851,517,0.007,0.007,3,1
"13718",13718,92,0.659217877094972,0.75,0.701684836471754,537,0.007,0.007,3,1
"13719",13719,93,0.6375,0.75635593220339,0.691860465116279,560,0.007,0.007,3,1
"13720",13720,94,0.579185520361991,0.813559322033898,0.676651982378855,663,0.007,0.007,3,1
"13721",13721,95,0.592024539877301,0.817796610169492,0.686832740213523,652,0.007,0.007,3,1
"13722",13722,96,0.796296296296296,0.364406779661017,0.5,216,0.007,0.007,3,1
"13723",13723,97,0.678474114441417,0.527542372881356,0.593563766388558,367,0.007,0.007,3,1
"13724",13724,98,0.630208333333333,0.76906779661017,0.692748091603053,576,0.007,0.007,3,1
"13725",13725,99,0.708474576271186,0.442796610169492,0.544980443285528,295,0.007,0.007,3,1
"13726",13726,100,0.6282722513089,0.508474576271186,0.562060889929742,382,0.007,0.007,3,1
"13727",13727,101,0.796610169491525,0.398305084745763,0.531073446327684,236,0.007,0.007,3,1
"13728",13728,102,0.563333333333333,0.716101694915254,0.630597014925373,600,0.007,0.007,3,1
"13729",13729,103,0.641121495327103,0.726694915254237,0.681231380337637,535,0.007,0.007,3,1
"13730",13730,104,0.70436507936508,0.752118644067797,0.727459016393443,504,0.007,0.007,3,1
