"","X","precision","recall","fmeasure","num_annotations","num_voters","num_workers","dist","dist_cluster"
"10189",10189,0.70488322717622,0.794258373205742,0.746906636670416,471,1,6,0.01,0.007
"10190",10190,0.700507614213198,0.660287081339713,0.679802955665025,394,1,6,0.01,0.007
"10191",10191,0.793201133144476,0.669856459330144,0.72632944228275,353,1,6,0.01,0.007
"10192",10192,0.743589743589744,0.069377990430622,0.12691466083151,39,1,6,0.01,0.007
"10193",10193,0.744131455399061,0.758373205741627,0.751184834123223,426,1,6,0.01,0.007
"10194",10194,0.745145631067961,0.73444976076555,0.739759036144578,412,1,6,0.01,0.007
"10195",10195,0.701530612244898,0.657894736842105,0.679012345679012,392,1,6,0.01,0.007
"10196",10196,0.75615763546798,0.73444976076555,0.745145631067961,406,1,6,0.01,0.007
"10197",10197,0.797297297297297,0.564593301435407,0.661064425770308,296,1,6,0.01,0.007
"10198",10198,0.660287081339713,0.660287081339713,0.660287081339713,418,1,6,0.01,0.007
"10199",10199,0.596187175043328,0.822966507177033,0.691457286432161,577,1,6,0.01,0.007
"10200",10200,0.567043618739903,0.839712918660287,0.67695274831244,619,1,6,0.01,0.007
"10201",10201,0.635701275045537,0.834928229665072,0.72182006204757,549,1,6,0.01,0.007
"10202",10202,0.654850746268657,0.839712918660287,0.735849056603774,536,1,6,0.01,0.007
"10203",10203,0.751898734177215,0.710526315789474,0.730627306273063,395,1,6,0.01,0.007
"10204",10204,0.624309392265193,0.811004784688995,0.705515088449532,543,1,6,0.01,0.007
"10205",10205,0.705035971223022,0.4688995215311,0.563218390804598,278,1,6,0.01,0.007
"10206",10206,0.779448621553885,0.744019138755981,0.761321909424725,399,1,6,0.01,0.007
"10207",10207,0.590909090909091,0.808612440191388,0.682828282828283,572,1,6,0.01,0.007
"10208",10208,0.675409836065574,0.492822966507177,0.56984785615491,305,1,6,0.01,0.007
"10209",10209,0.716666666666667,0.822966507177033,0.766146993318485,480,1,6,0.01,0.007
"10210",10210,0.6113074204947,0.827751196172249,0.703252032520325,566,1,6,0.01,0.007
"10211",10211,0.803986710963455,0.578947368421053,0.673157162726008,301,1,6,0.01,0.007
"10212",10212,0.863945578231292,0.607655502392344,0.713483146067416,294,1,6,0.01,0.007
"10213",10213,0.63519313304721,0.708133971291866,0.669683257918552,466,1,6,0.01,0.007
"10214",10214,0.792553191489362,0.712918660287081,0.750629722921914,376,1,6,0.01,0.007
"10215",10215,0.8371335504886,0.614832535885168,0.70896551724138,307,1,6,0.01,0.007
"10216",10216,0.705882352941177,0.660287081339713,0.682323856613103,391,1,6,0.01,0.007
"10217",10217,0.703862660944206,0.784688995215311,0.742081447963801,466,1,6,0.01,0.007
"10218",10218,0.583617747440273,0.818181818181818,0.681274900398406,586,1,6,0.01,0.007
"10219",10219,0.787234042553192,0.708133971291866,0.7455919395466,376,1,6,0.01,0.007
"10220",10220,0.800595238095238,0.643540669856459,0.713527851458886,336,1,6,0.01,0.007
"10221",10221,0.686354378818737,0.80622009569378,0.741474147414741,491,1,6,0.01,0.007
"10222",10222,0.843023255813954,0.69377990430622,0.761154855643045,344,1,6,0.01,0.007
"10223",10223,0.756944444444444,0.782296650717703,0.769411764705882,432,1,6,0.01,0.007
"10224",10224,0.610687022900763,0.76555023923445,0.679405520169851,524,1,6,0.01,0.007
"10225",10225,0.725701943844492,0.803827751196172,0.762769580022702,463,1,6,0.01,0.007
"10226",10226,0.795918367346939,0.65311004784689,0.717477003942181,343,1,6,0.01,0.007
"10227",10227,0.638211382113821,0.751196172248804,0.69010989010989,492,1,6,0.01,0.007
"10228",10228,0.703470031545741,0.533492822966507,0.606802721088435,317,1,6,0.01,0.007
"10229",10229,0.626373626373626,0.818181818181818,0.70954356846473,546,1,6,0.01,0.007
"10230",10230,0.7125,0.818181818181818,0.761692650334076,480,1,6,0.01,0.007
"10231",10231,0.655601659751037,0.755980861244019,0.702222222222222,482,1,6,0.01,0.007
"10232",10232,0.642,0.767942583732057,0.699346405228758,500,1,6,0.01,0.007
"10233",10233,0.754299754299754,0.73444976076555,0.744242424242424,407,1,6,0.01,0.007
"10384",10384,0.698447893569845,0.753588516746411,0.724971231300345,451,1,8,0.01,0.007
"10385",10385,0.651485148514852,0.787081339712919,0.712892741061755,505,1,8,0.01,0.007
"10386",10386,0.722943722943723,0.799043062200957,0.759090909090909,462,1,8,0.01,0.007
"10387",10387,0.689024390243902,0.54066985645933,0.605898123324397,328,1,8,0.01,0.007
"10388",10388,0.651031894934334,0.830143540669856,0.729758149316509,533,1,8,0.01,0.007
"10389",10389,0.710045662100457,0.744019138755981,0.726635514018692,438,1,8,0.01,0.007
"10390",10390,0.727793696275072,0.607655502392344,0.66232073011734,349,1,8,0.01,0.007
"10391",10391,0.584493041749503,0.703349282296651,0.63843648208469,503,1,8,0.01,0.007
"10392",10392,0.624087591240876,0.818181818181818,0.708074534161491,548,1,8,0.01,0.007
"10393",10393,0.614414414414414,0.81578947368421,0.70092497430627,555,1,8,0.01,0.007
"10394",10394,0.717021276595745,0.80622009569378,0.759009009009009,470,1,8,0.01,0.007
"10395",10395,0.771144278606965,0.741626794258373,0.75609756097561,402,1,8,0.01,0.007
"10396",10396,0.786301369863014,0.686602870813397,0.733077905491698,365,1,8,0.01,0.007
"10397",10397,0.611408199643494,0.820574162679426,0.700715015321757,561,1,8,0.01,0.007
"10398",10398,0.565573770491803,0.825358851674641,0.671206225680934,610,1,8,0.01,0.007
"10399",10399,0.606525911708253,0.755980861244019,0.673056443024494,521,1,8,0.01,0.007
"10400",10400,0.717194570135747,0.758373205741627,0.737209302325581,442,1,8,0.01,0.007
"10401",10401,0.729528535980149,0.703349282296651,0.716199756394641,403,1,8,0.01,0.007
"10402",10402,0.648989898989899,0.614832535885168,0.631449631449632,396,1,8,0.01,0.007
"10403",10403,0.638888888888889,0.825358851674641,0.720250521920668,540,1,8,0.01,0.007
"10404",10404,0.747844827586207,0.830143540669856,0.786848072562358,464,1,8,0.01,0.007
"10405",10405,0.597122302158273,0.794258373205742,0.681724845995893,556,1,8,0.01,0.007
"10406",10406,0.733167082294264,0.703349282296651,0.717948717948718,401,1,8,0.01,0.007
"10407",10407,0.653021442495127,0.801435406698565,0.719656283566058,513,1,8,0.01,0.007
"10408",10408,0.733333333333333,0.763157894736842,0.747948417350528,435,1,8,0.01,0.007
"10409",10409,0.615808823529412,0.801435406698565,0.696465696465697,544,1,8,0.01,0.007
"10410",10410,0.66588785046729,0.681818181818182,0.673758865248227,428,1,8,0.01,0.007
"10411",10411,0.593283582089552,0.760765550239234,0.666666666666667,536,1,8,0.01,0.007
"10412",10412,0.647859922178988,0.796650717703349,0.714592274678112,514,1,8,0.01,0.007
"10413",10413,0.772378516624041,0.722488038277512,0.746600741656366,391,1,8,0.01,0.007
"10414",10414,0.832278481012658,0.629186602870813,0.716621253405994,316,1,8,0.01,0.007
"10415",10415,0.555369127516778,0.791866028708134,0.652859960552268,596,1,8,0.01,0.007
"10416",10416,0.635185185185185,0.820574162679426,0.7160751565762,540,1,8,0.01,0.007
"10417",10417,0.638996138996139,0.791866028708134,0.707264957264957,518,1,8,0.01,0.007
"10418",10418,0.611408199643494,0.820574162679426,0.700715015321757,561,1,8,0.01,0.007
"10419",10419,0.61231884057971,0.808612440191388,0.696907216494845,552,1,8,0.01,0.007
"10420",10420,0.661605206073753,0.729665071770335,0.693970420932878,461,1,8,0.01,0.007
"10421",10421,0.721491228070175,0.787081339712919,0.752860411899314,456,1,8,0.01,0.007
"10422",10422,0.605839416058394,0.794258373205742,0.687370600414079,548,1,8,0.01,0.007
"10423",10423,0.740566037735849,0.751196172248804,0.7458432304038,424,1,8,0.01,0.007
"10424",10424,0.656133828996282,0.844497607655502,0.738493723849372,538,1,8,0.01,0.007
"10425",10425,0.807365439093484,0.681818181818182,0.739299610894942,353,1,8,0.01,0.007
"10426",10426,0.7468671679198,0.712918660287081,0.729498164014688,399,1,8,0.01,0.007
"10427",10427,0.768115942028985,0.760765550239234,0.764423076923077,414,1,8,0.01,0.007
"10428",10428,0.5625,0.77511961722488,0.651911468812877,576,1,8,0.01,0.007
"10429",10429,0.624697336561743,0.617224880382775,0.620938628158845,413,1,8,0.01,0.007
"10430",10430,0.77807486631016,0.696172248803828,0.734848484848485,374,1,8,0.01,0.007
"10431",10431,0.673469387755102,0.710526315789474,0.691501746216531,441,1,8,0.01,0.007
"10432",10432,0.702479338842975,0.813397129186603,0.753880266075388,484,1,8,0.01,0.007
"10433",10433,0.631294964028777,0.839712918660287,0.720739219712526,556,1,8,0.01,0.007
"10434",10434,0.688212927756654,0.866028708133971,0.766949152542373,526,1,8,0.01,0.007
"10435",10435,0.784615384615385,0.610047846889952,0.686406460296097,325,1,8,0.01,0.007
"10436",10436,0.671201814058957,0.708133971291866,0.689173457508731,441,1,8,0.01,0.007
"10437",10437,0.739247311827957,0.657894736842105,0.69620253164557,372,1,8,0.01,0.007
"10438",10438,0.689161554192229,0.80622009569378,0.743109151047409,489,1,8,0.01,0.007
"10439",10439,0.665322580645161,0.789473684210526,0.722100656455142,496,1,8,0.01,0.007
"10440",10440,0.671428571428571,0.787081339712919,0.724669603524229,490,1,8,0.01,0.007
"10441",10441,0.698412698412698,0.736842105263158,0.717112922002328,441,1,8,0.01,0.007
"10442",10442,0.713197969543147,0.672248803827751,0.692118226600985,394,1,8,0.01,0.007
"10443",10443,0.693693693693694,0.736842105263158,0.71461716937355,444,1,8,0.01,0.007
"10444",10444,0.69406392694064,0.727272727272727,0.710280373831776,438,1,8,0.01,0.007
"10445",10445,0.762025316455696,0.720095693779904,0.740467404674047,395,1,8,0.01,0.007
"10446",10446,0.609243697478992,0.69377990430622,0.648769574944072,476,1,8,0.01,0.007
"10447",10447,0.688259109311741,0.813397129186603,0.745614035087719,494,1,8,0.01,0.007
"10448",10448,0.66815144766147,0.717703349282297,0.69204152249135,449,1,8,0.01,0.007
"10449",10449,0.704805491990847,0.736842105263158,0.72046783625731,437,1,8,0.01,0.007
"10450",10450,0.792284866468843,0.638755980861244,0.70728476821192,337,1,8,0.01,0.007
"10451",10451,0.573333333333333,0.822966507177033,0.675834970530452,600,1,8,0.01,0.007
"10452",10452,0.644320297951583,0.827751196172249,0.724607329842932,537,1,8,0.01,0.007
"10453",10453,0.603481624758221,0.746411483253589,0.667379679144385,517,1,8,0.01,0.007
"10454",10454,0.748427672955975,0.569377990430622,0.646739130434783,318,1,8,0.01,0.007
"10455",10455,0.681640625,0.834928229665072,0.750537634408602,512,1,8,0.01,0.007
"10456",10456,0.778409090909091,0.655502392344498,0.711688311688312,352,1,8,0.01,0.007
"10457",10457,0.66060606060606,0.782296650717703,0.71631982475356,495,1,8,0.01,0.007
"10458",10458,0.608775137111517,0.796650717703349,0.690155440414508,547,1,8,0.01,0.007
"10459",10459,0.667372881355932,0.753588516746411,0.707865168539326,472,1,8,0.01,0.007
"10460",10460,0.622467771639042,0.808612440191388,0.703433922996878,543,1,8,0.01,0.007
"10461",10461,0.701716738197425,0.782296650717703,0.739819004524887,466,1,8,0.01,0.007
"10462",10462,0.725714285714286,0.607655502392344,0.661458333333333,350,1,8,0.01,0.007
"10463",10463,0.609977324263039,0.643540669856459,0.626309662398137,441,1,8,0.01,0.007
"10464",10464,0.616822429906542,0.789473684210526,0.692549842602308,535,1,8,0.01,0.007
"10465",10465,0.647916666666667,0.744019138755981,0.692650334075724,480,1,8,0.01,0.007
"10466",10466,0.666666666666667,0.770334928229665,0.714761376248613,483,1,8,0.01,0.007
"10467",10467,0.68421052631579,0.808612440191388,0.741228070175439,494,1,8,0.01,0.007
"10468",10468,0.638686131386861,0.83732057416268,0.72463768115942,548,1,8,0.01,0.007
"10469",10469,0.64977973568282,0.705741626794258,0.676605504587156,454,1,8,0.01,0.007
"10470",10470,0.767379679144385,0.686602870813397,0.724747474747475,374,1,8,0.01,0.007
"10471",10471,0.664609053497942,0.772727272727273,0.714601769911504,486,1,8,0.01,0.007
"10472",10472,0.606271777003484,0.832535885167464,0.701612903225806,574,1,8,0.01,0.007
"10473",10473,0.661825726141079,0.763157894736842,0.708888888888889,482,1,8,0.01,0.007
"10474",10474,0.820121951219512,0.643540669856459,0.72117962466488,328,1,8,0.01,0.007
"10475",10475,0.72752808988764,0.619617224880383,0.669250645994832,356,1,8,0.01,0.007
"10476",10476,0.804749340369393,0.729665071770335,0.765370138017566,379,1,8,0.01,0.007
"10477",10477,0.646153846153846,0.803827751196172,0.716417910447761,520,1,8,0.01,0.007
"10478",10478,0.724279835390947,0.842105263157895,0.778761061946903,486,1,8,0.01,0.007
"10479",10479,0.637898686679174,0.813397129186603,0.715036803364879,533,1,8,0.01,0.007
"10480",10480,0.761792452830189,0.772727272727273,0.767220902612827,424,1,8,0.01,0.007
"10481",10481,0.68348623853211,0.712918660287081,0.697892271662763,436,1,8,0.01,0.007
"10482",10482,0.839762611275964,0.677033492822967,0.749668874172185,337,1,8,0.01,0.007
"10483",10483,0.612903225806452,0.681818181818182,0.645526613816535,465,1,8,0.01,0.007
"10484",10484,0.697265625,0.854066985645933,0.767741935483871,512,1,8,0.01,0.007
"10485",10485,0.823691460055096,0.715311004784689,0.765685019206146,363,1,8,0.01,0.007
"10486",10486,0.666666666666667,0.69377990430622,0.679953106682298,435,1,8,0.01,0.007
"10487",10487,0.671399594320487,0.791866028708134,0.726673984632272,493,1,8,0.01,0.007
"10488",10488,0.672097759674134,0.789473684210526,0.726072607260726,491,1,8,0.01,0.007
"10489",10489,0.594444444444444,0.767942583732057,0.670146137787056,540,1,8,0.01,0.007
"10490",10490,0.658995815899582,0.753588516746411,0.703125,478,1,8,0.01,0.007
"10491",10491,0.676528599605523,0.820574162679426,0.741621621621622,507,1,8,0.01,0.007
"10492",10492,0.543035993740219,0.830143540669856,0.656575212866604,639,1,8,0.01,0.007
"10493",10493,0.656378600823045,0.763157894736842,0.70575221238938,486,1,8,0.01,0.007
"10494",10494,0.755056179775281,0.803827751196172,0.778679026651217,445,1,8,0.01,0.007
"10495",10495,0.717255717255717,0.825358851674641,0.767519466073415,481,1,8,0.01,0.007
"10496",10496,0.646341463414634,0.760765550239234,0.698901098901099,492,1,8,0.01,0.007
"10497",10497,0.696120689655172,0.772727272727273,0.732426303854875,464,1,8,0.01,0.007
"10498",10498,0.718487394957983,0.818181818181818,0.76510067114094,476,1,8,0.01,0.007
"10499",10499,0.687370600414079,0.794258373205742,0.736958934517203,483,1,8,0.01,0.007
"10500",10500,0.579470198675497,0.83732057416268,0.684931506849315,604,1,8,0.01,0.007
"10501",10501,0.693548387096774,0.822966507177033,0.7527352297593,496,1,8,0.01,0.007
"10502",10502,0.610915492957746,0.830143540669856,0.703853955375253,568,1,8,0.01,0.007
"10503",10503,0.823353293413174,0.657894736842105,0.731382978723404,334,1,8,0.01,0.007
"10504",10504,0.812903225806452,0.602870813397129,0.692307692307692,310,1,8,0.01,0.007
"10505",10505,0.710583153347732,0.787081339712919,0.746878547105562,463,1,8,0.01,0.007
"10506",10506,0.730853391684901,0.799043062200957,0.763428571428571,457,1,8,0.01,0.007
"10507",10507,0.68995633187773,0.755980861244019,0.721461187214612,458,1,8,0.01,0.007
"10508",10508,0.728337236533958,0.744019138755981,0.736094674556213,427,1,8,0.01,0.007
"10509",10509,0.792553191489362,0.712918660287081,0.750629722921914,376,1,8,0.01,0.007
"10510",10510,0.752475247524752,0.727272727272727,0.739659367396594,404,1,8,0.01,0.007
"10511",10511,0.575221238938053,0.777511961722488,0.661241098677518,565,1,8,0.01,0.007
"10512",10512,0.805479452054795,0.703349282296651,0.75095785440613,365,1,8,0.01,0.007
"10513",10513,0.787286063569682,0.770334928229665,0.778718258766626,409,1,8,0.01,0.007
"10514",10514,0.690573770491803,0.80622009569378,0.7439293598234,488,1,8,0.01,0.007
"10515",10515,0.735632183908046,0.76555023923445,0.750293083235639,435,1,8,0.01,0.007
"10516",10516,0.680555555555556,0.820574162679426,0.744034707158351,504,1,8,0.01,0.007
"10517",10517,0.583333333333333,0.753588516746411,0.657620041753653,540,1,8,0.01,0.007
"10518",10518,0.659817351598174,0.691387559808612,0.675233644859813,438,1,8,0.01,0.007
"10519",10519,0.702576112412178,0.717703349282297,0.710059171597633,427,1,8,0.01,0.007
"10520",10520,0.631178707224335,0.794258373205742,0.703389830508475,526,1,8,0.01,0.007
"10521",10521,0.573355817875211,0.813397129186603,0.672601384767557,593,1,8,0.01,0.007
"10522",10522,0.7735368956743,0.727272727272727,0.749691738594328,393,1,8,0.01,0.007
"10523",10523,0.682302771855011,0.76555023923445,0.721533258173619,469,1,8,0.01,0.007
"10524",10524,0.715877437325905,0.614832535885168,0.661518661518662,359,1,8,0.01,0.007
"10525",10525,0.743961352657005,0.736842105263158,0.740384615384615,414,1,8,0.01,0.007
"10526",10526,0.617216117216117,0.80622009569378,0.699170124481328,546,1,8,0.01,0.007
"10527",10527,0.649048625792812,0.73444976076555,0.689113355780023,473,1,8,0.01,0.007
"10528",10528,0.604609929078014,0.81578947368421,0.694501018329939,564,1,8,0.01,0.007
"10529",10529,0.726161369193154,0.710526315789474,0.71825876662636,409,1,8,0.01,0.007
"10530",10530,0.607438016528926,0.703349282296651,0.651884700665189,484,1,8,0.01,0.007
"10531",10531,0.617537313432836,0.791866028708134,0.69392033542977,536,1,8,0.01,0.007
"10532",10532,0.65530303030303,0.413875598086124,0.50733137829912,264,1,8,0.01,0.007
"10533",10533,0.689243027888446,0.827751196172249,0.752173913043478,502,1,8,0.01,0.007
"6278",6278,0.865217391304348,0.476076555023923,0.614197530864198,230,2,10,0.01,0.005
"6279",6279,0.834782608695652,0.688995215311005,0.754914809960681,345,2,10,0.01,0.005
"6280",6280,0.81686046511628,0.672248803827751,0.73753280839895,344,2,10,0.01,0.005
"6281",6281,0.893333333333333,0.480861244019139,0.625194401244168,225,2,10,0.01,0.005
"6282",6282,0.85483870967742,0.507177033492823,0.636636636636637,248,2,10,0.01,0.005
"6283",6283,0.848684210526316,0.617224880382775,0.714681440443213,304,2,10,0.01,0.005
"6284",6284,0.890322580645161,0.660287081339713,0.758241758241758,310,2,10,0.01,0.005
"6285",6285,0.748858447488584,0.784688995215311,0.766355140186916,438,2,10,0.01,0.005
"6286",6286,0.860119047619048,0.691387559808612,0.76657824933687,336,2,10,0.01,0.005
"6287",6287,0.789873417721519,0.746411483253589,0.767527675276753,395,2,10,0.01,0.005
"6288",6288,0.787951807228916,0.782296650717703,0.785114045618247,415,2,10,0.01,0.005
"6289",6289,0.82051282051282,0.61244019138756,0.701369863013699,312,2,10,0.01,0.005
"6290",6290,0.895705521472393,0.349282296650718,0.502581755593804,163,2,10,0.01,0.005
"6291",6291,0.843648208469055,0.619617224880383,0.71448275862069,307,2,10,0.01,0.005
"6292",6292,0.84375,0.645933014354067,0.73170731707317,320,2,10,0.01,0.005
"6293",6293,0.840637450199203,0.504784688995215,0.630792227204783,251,2,10,0.01,0.005
"6294",6294,0.788359788359788,0.712918660287081,0.748743718592965,378,2,10,0.01,0.005
"6295",6295,0.843843843843844,0.672248803827751,0.748335552596538,333,2,10,0.01,0.005
"6296",6296,0.822281167108753,0.741626794258373,0.779874213836478,377,2,10,0.01,0.005
"6297",6297,0.814285714285714,0.681818181818182,0.7421875,350,2,10,0.01,0.005
"6298",6298,0.889250814332248,0.65311004784689,0.753103448275862,307,2,10,0.01,0.005
"6299",6299,0.857605177993528,0.633971291866029,0.729023383768913,309,2,10,0.01,0.005
"6300",6300,0.79419525065963,0.720095693779904,0.755332496863237,379,2,10,0.01,0.005
"6301",6301,0.764150943396226,0.77511961722488,0.76959619952494,424,2,10,0.01,0.005
"6302",6302,0.82857142857143,0.69377990430622,0.755208333333333,350,2,10,0.01,0.005
"6303",6303,0.933734939759036,0.370813397129187,0.530821917808219,166,2,10,0.01,0.005
"6304",6304,0.756563245823389,0.758373205741627,0.757467144563919,419,2,10,0.01,0.005
"6305",6305,0.822535211267606,0.698564593301435,0.755498059508409,355,2,10,0.01,0.005
"6306",6306,0.873417721518987,0.660287081339713,0.752043596730245,316,2,10,0.01,0.005
"6307",6307,0.897810218978102,0.588516746411483,0.710982658959538,274,2,10,0.01,0.005
"6308",6308,0.886666666666667,0.636363636363636,0.740947075208914,300,2,10,0.01,0.005
"6309",6309,0.932489451476793,0.528708133971292,0.674809160305344,237,2,10,0.01,0.005
"6310",6310,0.895927601809955,0.473684210526316,0.619718309859155,221,2,10,0.01,0.005
"6311",6311,0.824615384615385,0.641148325358852,0.721399730820996,325,2,10,0.01,0.005
"6312",6312,0.899563318777293,0.492822966507177,0.636785162287481,229,2,10,0.01,0.005
"6313",6313,0.803482587064677,0.772727272727273,0.78780487804878,402,2,10,0.01,0.005
"6314",6314,0.815642458100559,0.698564593301435,0.752577319587629,358,2,10,0.01,0.005
"6315",6315,0.849840255591054,0.636363636363636,0.727770177838577,313,2,10,0.01,0.005
"6316",6316,0.76235294117647,0.77511961722488,0.768683274021352,425,2,10,0.01,0.005
"6317",6317,0.862595419847328,0.54066985645933,0.664705882352941,262,2,10,0.01,0.005
"6318",6318,0.865942028985507,0.57177033492823,0.688760806916427,276,2,10,0.01,0.005
"6319",6319,0.861356932153392,0.698564593301435,0.771466314398943,339,2,10,0.01,0.005
"6320",6320,0.8,0.62200956937799,0.699865410497981,325,2,10,0.01,0.005
"6321",6321,0.766743648960739,0.794258373205742,0.780258519388954,433,2,10,0.01,0.005
"6322",6322,0.895973154362416,0.638755980861244,0.745810055865922,298,2,10,0.01,0.005
"6323",6323,0.93359375,0.57177033492823,0.70919881305638,256,2,10,0.01,0.005
"6324",6324,0.793296089385475,0.679425837320574,0.731958762886598,358,2,10,0.01,0.005
"6325",6325,0.82798833819242,0.679425837320574,0.746386333771353,343,2,10,0.01,0.005
"6326",6326,0.808176100628931,0.614832535885168,0.698369565217391,318,2,10,0.01,0.005
"6327",6327,0.84640522875817,0.619617224880383,0.715469613259669,306,2,10,0.01,0.005
"6328",6328,0.872131147540984,0.636363636363636,0.73582295988935,305,2,10,0.01,0.005
"6329",6329,0.797783933518006,0.688995215311005,0.739409499358152,361,2,10,0.01,0.005
"6330",6330,0.87142857142857,0.729665071770335,0.794270833333333,350,2,10,0.01,0.005
"6331",6331,0.89622641509434,0.681818181818182,0.77445652173913,318,2,10,0.01,0.005
"6332",6332,0.808184143222506,0.755980861244019,0.781211372064277,391,2,10,0.01,0.005
"6333",6333,0.81029810298103,0.715311004784689,0.75984752223634,369,2,10,0.01,0.005
"6334",6334,0.893835616438356,0.624401913875598,0.735211267605634,292,2,10,0.01,0.005
"6335",6335,0.762470308788599,0.767942583732057,0.765196662693683,421,2,10,0.01,0.005
"6336",6336,0.851132686084142,0.629186602870813,0.723521320495186,309,2,10,0.01,0.005
"6337",6337,0.767772511848341,0.77511961722488,0.771428571428571,422,2,10,0.01,0.005
"6338",6338,0.815189873417722,0.770334928229665,0.792127921279213,395,2,10,0.01,0.005
"6339",6339,0.905263157894737,0.617224880382775,0.733997155049787,285,2,10,0.01,0.005
"6340",6340,0.793956043956044,0.691387559808612,0.739130434782609,364,2,10,0.01,0.005
"6341",6341,0.842911877394636,0.526315789473684,0.6480117820324,261,2,10,0.01,0.005
"6342",6342,0.782716049382716,0.758373205741627,0.770352369380316,405,2,10,0.01,0.005
"6343",6343,0.849557522123894,0.688995215311005,0.760898282694848,339,2,10,0.01,0.005
"6344",6344,0.845679012345679,0.655502392344498,0.738544474393531,324,2,10,0.01,0.005
"6345",6345,0.804953560371517,0.62200956937799,0.701754385964912,323,2,10,0.01,0.005
"6346",6346,0.823204419889503,0.712918660287081,0.764102564102564,362,2,10,0.01,0.005
"6347",6347,0.897338403041825,0.564593301435407,0.69309838472834,263,2,10,0.01,0.005
"6348",6348,0.886029411764706,0.576555023923445,0.698550724637681,272,2,10,0.01,0.005
"6349",6349,0.835260115606936,0.691387559808612,0.756544502617801,346,2,10,0.01,0.005
"6350",6350,0.851449275362319,0.562200956937799,0.677233429394813,276,2,10,0.01,0.005
"6351",6351,0.892733564013841,0.617224880382775,0.72984441301273,289,2,10,0.01,0.005
"6352",6352,0.834319526627219,0.674641148325359,0.746031746031746,338,2,10,0.01,0.005
"6353",6353,0.760180995475113,0.803827751196172,0.781395348837209,442,2,10,0.01,0.005
"6354",6354,0.872549019607843,0.425837320574163,0.572347266881029,204,2,10,0.01,0.005
"6355",6355,0.823529411764706,0.669856459330144,0.738786279683377,340,2,10,0.01,0.005
"6356",6356,0.868,0.519138755980861,0.649700598802395,250,2,10,0.01,0.005
"6357",6357,0.848404255319149,0.763157894736842,0.80352644836272,376,2,10,0.01,0.005
"6358",6358,0.843971631205674,0.569377990430622,0.68,282,2,10,0.01,0.005
"6359",6359,0.77832512315271,0.755980861244019,0.766990291262136,406,2,10,0.01,0.005
"6360",6360,0.81201044386423,0.744019138755981,0.776529338327091,383,2,10,0.01,0.005
"6361",6361,0.800524934383202,0.729665071770335,0.763454317897372,381,2,10,0.01,0.005
"6362",6362,0.873949579831933,0.497607655502392,0.634146341463415,238,2,10,0.01,0.005
"6363",6363,0.878923766816143,0.4688995215311,0.611544461778471,223,2,10,0.01,0.005
"6364",6364,0.77020202020202,0.729665071770335,0.749385749385749,396,2,10,0.01,0.005
"6365",6365,0.829581993569132,0.617224880382775,0.707818930041152,311,2,10,0.01,0.005
"6366",6366,0.843657817109145,0.68421052631579,0.7556142668428,339,2,10,0.01,0.005
"6367",6367,0.932489451476793,0.528708133971292,0.674809160305344,237,2,10,0.01,0.005
"6368",6368,0.812345679012346,0.787081339712919,0.79951397326853,405,2,10,0.01,0.005
"6369",6369,0.916030534351145,0.287081339712919,0.437158469945355,131,2,10,0.01,0.005
"6370",6370,0.782608695652174,0.77511961722488,0.778846153846154,414,2,10,0.01,0.005
"6371",6371,0.912408759124088,0.598086124401914,0.722543352601156,274,2,10,0.01,0.005
"6372",6372,0.842443729903537,0.626794258373206,0.718792866941015,311,2,10,0.01,0.005
"6373",6373,0.893939393939394,0.423444976076555,0.574675324675325,198,2,10,0.01,0.005
"6374",6374,0.847826086956522,0.65311004784689,0.737837837837838,322,2,10,0.01,0.005
"6375",6375,0.85897435897436,0.320574162679426,0.466898954703833,156,2,10,0.01,0.005
"6376",6376,0.8125,0.746411483253589,0.778054862842893,384,2,10,0.01,0.005
"6377",6377,0.812849162011173,0.696172248803828,0.75,358,2,10,0.01,0.005
"6378",6378,0.75544794188862,0.746411483253589,0.750902527075812,413,2,10,0.01,0.005
"6379",6379,0.775609756097561,0.760765550239234,0.768115942028985,410,2,10,0.01,0.005
"6380",6380,0.836158192090395,0.708133971291866,0.766839378238342,354,2,10,0.01,0.005
"6381",6381,0.892193308550186,0.574162679425837,0.698689956331878,269,2,10,0.01,0.005
"6382",6382,0.844380403458213,0.700956937799043,0.766013071895425,347,2,10,0.01,0.005
"6383",6383,0.878378378378378,0.62200956937799,0.728291316526611,296,2,10,0.01,0.005
"6384",6384,0.881481481481482,0.569377990430622,0.691860465116279,270,2,10,0.01,0.005
"6385",6385,0.868421052631579,0.315789473684211,0.463157894736842,152,2,10,0.01,0.005
"6386",6386,0.790830945558739,0.660287081339713,0.719687092568449,349,2,10,0.01,0.005
"6387",6387,0.868421052631579,0.631578947368421,0.731301939058172,304,2,10,0.01,0.005
"6388",6388,0.9140625,0.559808612440191,0.694362017804154,256,2,10,0.01,0.005
"6389",6389,0.855218855218855,0.607655502392344,0.71048951048951,297,2,10,0.01,0.005
"6390",6390,0.840579710144927,0.555023923444976,0.668587896253602,276,2,10,0.01,0.005
"6391",6391,0.894409937888199,0.688995215311005,0.778378378378378,322,2,10,0.01,0.005
"6392",6392,0.840764331210191,0.631578947368421,0.721311475409836,314,2,10,0.01,0.005
"6393",6393,0.841463414634146,0.660287081339713,0.739946380697051,328,2,10,0.01,0.005
